t,x0,x1
0.0558,0.000513585,0.0182816
0.0559,0.000515413,0.0183132
0.056,0.000517244,0.0183449
0.0561,0.000519079,0.0183765
0.0562,0.000520916,0.0184081
0.0563,0.000522757,0.0184397
0.0564,0.000524601,0.0184713
0.0565,0.000526448,0.0185028
0.0566,0.000528299,0.0185344
0.0567,0.000530152,0.018566
0.0568,0.000532009,0.0185976
0.0569,0.000533868,0.0186291
0.057,0.000535731,0.0186607
0.0571,0.000537597,0.0186922
0.0572,0.000539467,0.0187238
0.0573,0.000541339,0.0187553
0.0574,0.000543215,0.0187868
0.0575,0.000545093,0.0188183
0.0576,0.000546975,0.0188499
0.0577,0.00054886,0.0188814
0.0578,0.000550748,0.0189129
0.0579,0.00055264,0.0189444
0.058,0.000554534,0.0189759
0.0581,0.000556432,0.0190074
0.0582,0.000558332,0.0190388
0.0583,0.000560236,0.0190703
0.0584,0.000562143,0.0191018
0.0585,0.000564053,0.0191332
0.0586,0.000565967,0.0191647
0.0587,0.000567883,0.0191961
0.0588,0.000569803,0.0192276
0.0589,0.000571726,0.019259
0.059,0.000573651,0.0192904
0.0591,0.00057558,0.0193219
0.0592,0.000577513,0.0193533
0.0593,0.000579448,0.0193847
0.0594,0.000581386,0.0194161
0.0595,0.000583328,0.0194475
0.0596,0.000585273,0.0194789
0.0597,0.000587221,0.0195102
0.0598,0.000589172,0.0195416
0.0599,0.000591126,0.019573
0.06,0.000593083,0.0196044
0.0601,0.000595044,0.0196357
0.0602,0.000597007,0.0196671
0.0603,0.000598974,0.0196984
0.0604,0.000600944,0.0197297
0.0605,0.000602917,0.0197611
0.0606,0.000604893,0.0197924
0.0607,0.000606872,0.0198237
0.0608,0.000608854,0.019855
0.0609,0.00061084,0.0198863
0.061,0.000612829,0.0199176
0.0611,0.00061482,0.0199489
0.0612,0.000616815,0.0199802
0.0613,0.000618813,0.0200115
0.0614,0.000620814,0.0200427
0.0615,0.000622819,0.020074
0.0616,0.000624826,0.0201053
0.0617,0.000626837,0.0201365
0.0618,0.00062885,0.0201678
0.0619,0.000630867,0.020199
0.062,0.000632887,0.0202302
0.0621,0.00063491,0.0202614
0.0622,0.000636936,0.0202927
0.0623,0.000638965,0.0203239
0.0624,0.000640998,0.0203551
0.0625,0.000643033,0.0203863
0.0626,0.000645072,0.0204175
0.0627,0.000647114,0.0204486
0.0628,0.000649158,0.0204798
0.0629,0.000651206,0.020511
0.063,0.000653258,0.0205422
0.0631,0.000655312,0.0205733
0.0632,0.000657369,0.0206045
0.0633,0.00065943,0.0206356
0.0634,0.000661493,0.0206667
0.0635,0.00066356,0.0206979
0.0636,0.00066563,0.020729
0.0637,0.000667702,0.0207601
0.0638,0.000669778,0.0207912
0.0639,0.000671858,0.0208223
0.064,0.00067394,0.0208534
0.0641,0.000676025,0.0208845
0.0642,0.000678114,0.0209156
0.0643,0.000680205,0.0209466
0.0644,0.0006823,0.0209777
0.0645,0.000684398,0.0210088
0.0646,0.000686498,0.0210398
0.0647,0.000688602,0.0210709
0.0648,0.00069071,0.0211019
0.0649,0.00069282,0.0211329
0.065,0.000694933,0.021164
0.0651,0.000697049,0.021195
0.0652,0.000699169,0.021226
0.0653,0.000701292,0.021257
0.0654,0.000703417,0.021288
0.0655,0.000705546,0.021319
0.0656,0.000707678,0.02135
0.0657,0.000709813,0.0213809
0.0658,0.000711951,0.0214119
0.0659,0.000714092,0.0214429
0.066,0.000716236,0.0214738
0.0661,0.000718384,0.0215048
0.0662,0.000720534,0.0215357
0.0663,0.000722688,0.0215666
0.0664,0.000724845,0.0215976
0.0665,0.000727004,0.0216285
0.0666,0.000729167,0.0216594
0.0667,0.000731333,0.0216903
0.0668,0.000733502,0.0217212
0.0669,0.000735674,0.0217521
0.067,0.000737849,0.0217829
0.0671,0.000740028,0.0218138
0.0672,0.000742209,0.0218447
0.0673,0.000744394,0.0218755
0.0674,0.000746581,0.0219064
0.0675,0.000748772,0.0219372
0.0676,0.000750966,0.0219681
0.0677,0.000753162,0.0219989
0.0678,0.000755362,0.0220297
0.0679,0.000757565,0.0220605
0.068,0.000759771,0.0220914
0.0681,0.00076198,0.0221222
0.0682,0.000764193,0.022153
0.0683,0.000766408,0.0221837
0.0684,0.000768626,0.0222145
0.0685,0.000770848,0.0222453
0.0686,0.000773072,0.0222761
0.0687,0.0007753,0.0223068
0.0688,0.000777531,0.0223376
0.0689,0.000779764,0.0223683
0.069,0.000782001,0.022399
0.0691,0.000784241,0.0224298
0.0692,0.000786484,0.0224605
0.0693,0.00078873,0.0224912
0.0694,0.000790979,0.0225219
0.0695,0.000793231,0.0225526
0.0696,0.000795487,0.0225833
0.0697,0.000797745,0.022614
0.0698,0.000800006,0.0226446
0.0699,0.000802271,0.0226753
0.07,0.000804538,0.022706
0.0701,0.000806809,0.0227366
0.0702,0.000809083,0.0227673
0.0703,0.000811359,0.0227979
0.0704,0.000813639,0.0228285
0.0705,0.000815922,0.0228591
0.0706,0.000818208,0.0228898
0.0707,0.000820497,0.0229204
0.0708,0.000822789,0.022951
0.0709,0.000825084,0.0229816
0.071,0.000827382,0.0230121
0.0711,0.000829683,0.0230427
0.0712,0.000831988,0.0230733
0.0713,0.000834295,0.0231038
0.0714,0.000836605,0.0231344
0.0715,0.000838919,0.0231649
0.0716,0.000841235,0.0231955
